country;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations;vaccines
Andorra;7/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;8/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;9/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;10/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;11/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;12/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;13/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;14/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Andorra;15/01/2022;;;;8650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Angola;15/11/2021;;;;946830;Oxford/AstraZeneca
Angola;16/11/2021;;;;833840;Oxford/AstraZeneca
Angola;17/11/2021;;;;720850;Oxford/AstraZeneca
Angola;18/11/2021;82319810;59502130;22817680;607860;Oxford/AstraZeneca
Angola;19/11/2021;;;;790680;Oxford/AstraZeneca
Angola;20/11/2021;;;;973500;Oxford/AstraZeneca
Angola;21/11/2021;87982590;61454510;26528080;1156320;Oxford/AstraZeneca
Angola;22/11/2021;;;;1178070;Oxford/AstraZeneca
Angola;23/11/2021;;;;1199830;Oxford/AstraZeneca
Angola;24/11/2021;90263100;62660440;27602660;1221590;Oxford/AstraZeneca
Angola;25/11/2021;;;;1281390;Oxford/AstraZeneca
Angola;26/11/2021;;;;1158370;Oxford/AstraZeneca
Angola;27/11/2021;;;;1035340;Oxford/AstraZeneca
Angola;28/11/2021;;;;912320;Oxford/AstraZeneca
Angola;29/11/2021;;;;950360;Oxford/AstraZeneca
Angola;30/11/2021;;;;988400;Oxford/AstraZeneca
Angola;1/12/2021;;;;1026440;Oxford/AstraZeneca
Angola;2/12/2021;98474590;;30724750;1026440;Oxford/AstraZeneca
Angola;3/12/2021;;;;940730;Oxford/AstraZeneca
Angola;4/12/2021;;;;855030;Oxford/AstraZeneca
Angola;5/12/2021;;;;769320;Oxford/AstraZeneca
Angola;6/12/2021;100180610;67377210;32803400;683620;Oxford/AstraZeneca
Angola;7/12/2021;;;;680550;Oxford/AstraZeneca
Angola;8/12/2021;;;;677490;Oxford/AstraZeneca
Angola;9/12/2021;103195520;70037950;33157570;674420;Oxford/AstraZeneca
Angola;10/12/2021;;;;729140;Oxford/AstraZeneca
Angola;11/12/2021;;;;783860;Oxford/AstraZeneca
Angola;12/12/2021;;;;838580;Oxford/AstraZeneca
Angola;13/12/2021;;;;893300;Oxford/AstraZeneca
Angola;14/12/2021;;;;865380;Oxford/AstraZeneca
Angola;15/12/2021;108052810;72462400;35590410;837470;Oxford/AstraZeneca
Angola;16/12/2021;;;;758120;Oxford/AstraZeneca
Angola;17/12/2021;;;;706690;Oxford/AstraZeneca
Angola;18/12/2021;;;;655260;Oxford/AstraZeneca
Angola;19/12/2021;;;;603830;Oxford/AstraZeneca
Angola;20/12/2021;;;;552400;Oxford/AstraZeneca
Angola;21/12/2021;;;;500980;Oxford/AstraZeneca
Angola;22/12/2021;;;;449550;Oxford/AstraZeneca
Angola;23/12/2021;111649180;74236680;37412500;449550;Oxford/AstraZeneca
Angola;24/12/2021;;;;477210;Oxford/AstraZeneca
Angola;25/12/2021;;;;504870;Oxford/AstraZeneca
Angola;26/12/2021;;;;532530;Oxford/AstraZeneca
Angola;27/12/2021;;;;560190;Oxford/AstraZeneca
Angola;28/12/2021;;;;587860;Oxford/AstraZeneca
Angola;29/12/2021;;;;615520;Oxford/AstraZeneca
Angola;30/12/2021;116151440;76854170;39297270;643180;Oxford/AstraZeneca
Angola;31/12/2021;;;;588420;Oxford/AstraZeneca
Angola;1/01/2022;;;;533660;Oxford/AstraZeneca
Angola;2/01/2022;;;;478900;Oxford/AstraZeneca
Angola;3/01/2022;;;;424140;Oxford/AstraZeneca
Angola;4/01/2022;;;;369370;Oxford/AstraZeneca
Angola;5/01/2022;;;;314610;Oxford/AstraZeneca
Angola;6/01/2022;117970410;78037390;39933020;259850;Oxford/AstraZeneca
Angola;7/01/2022;;;;439050;Oxford/AstraZeneca
Angola;8/01/2022;120998910;81761250;41749880;618250;Oxford/AstraZeneca
Angola;9/01/2022;;;;680180;Oxford/AstraZeneca
Angola;10/01/2022;;;;742100;Oxford/AstraZeneca
Angola;11/01/2022;;;;804030;Oxford/AstraZeneca
Angola;12/01/2022;123772260;81782860;41989400;865960;Oxford/AstraZeneca
Angola;13/01/2022;;;;1052340;Oxford/AstraZeneca
Angola;14/01/2022;126901320;82982240;43088800;1059520;Oxford/AstraZeneca
Angola;15/01/2022;;;;1042330;Oxford/AstraZeneca
Anguilla;15/11/2021;;;;240;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;16/11/2021;;;;280;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;17/11/2021;;;;320;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;18/11/2021;;;;360;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;19/11/2021;190660;99060;;410;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;20/11/2021;;;;440;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;21/11/2021;;;;480;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;22/11/2021;;;;520;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;23/11/2021;;;;550;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;24/11/2021;;;;590;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;25/11/2021;;;;630;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;26/11/2021;;;;660;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;27/11/2021;;;;660;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;28/11/2021;;;;660;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;29/11/2021;197300;99110;91560;660;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;30/11/2021;;;;700;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;1/12/2021;199140;100380;92130;740;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;2/12/2021;;;;720;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;3/12/2021;;;;700;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;4/12/2021;;;;680;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;5/12/2021;;;;660;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;6/12/2021;;;;640;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;7/12/2021;;;;580;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;8/12/2021;202840;100790;92230;530;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;9/12/2021;;;;480;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;10/12/2021;;;;440;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;11/12/2021;;;;390;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;12/12/2021;;;;340;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;13/12/2021;;;;300;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;14/12/2021;;;;250;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;15/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;16/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;17/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;18/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;19/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;20/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;21/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;22/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;23/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;24/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;25/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;26/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;27/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;28/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;29/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;30/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;31/12/2021;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;1/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;2/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;3/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;4/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;5/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;6/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;7/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;8/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;9/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;10/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;11/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;12/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;13/01/2022;;;;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;14/01/2022;210460;101570;92820;210;Oxford/AstraZeneca, Pfizer/BioNTech
Anguilla;15/01/2022;;;;220;Oxford/AstraZeneca, Pfizer/BioNTech
Antigua and Barbuda;15/11/2021;;;;5380;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;16/11/2021;1154870;607890;546980;5380;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;17/11/2021;;;;4910;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;18/11/2021;;;;4430;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;19/11/2021;;;;3960;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;20/11/2021;;;;3490;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;21/11/2021;1165270;610970;554300;3020;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;22/11/2021;;;;2640;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;23/11/2021;1170720;612710;558010;2260;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;24/11/2021;;;;2240;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;25/11/2021;;;;2210;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;26/11/2021;1176370;614180;562190;2180;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;27/11/2021;;;;2120;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;28/11/2021;;;;2070;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;29/11/2021;;;;1920;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;30/11/2021;;;;1770;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;1/12/2021;;;;1750;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;2/12/2021;1186510;;569890;1720;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;3/12/2021;;;;1500;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;4/12/2021;;;;1320;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;5/12/2021;1187650;614200;573450;1130;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;6/12/2021;;;;1190;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;7/12/2021;;;;1240;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;8/12/2021;;;;1300;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;9/12/2021;;;;1360;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;10/12/2021;1198090;619210;578880;1600;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;11/12/2021;;;;1680;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;12/12/2021;;;;1760;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;13/12/2021;;;;1600;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;14/12/2021;;;;1430;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;15/12/2021;;;;1270;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;16/12/2021;;;;1110;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;17/12/2021;;;;940;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;18/12/2021;;;;940;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;19/12/2021;1206570;621540;585030;940;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;20/12/2021;;;;840;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;21/12/2021;;;;730;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;22/12/2021;;;;630;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;23/12/2021;;;;530;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;24/12/2021;;;;420;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;25/12/2021;1207860;622830;585030;320;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;26/12/2021;;;;310;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;27/12/2021;;;;410;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;28/12/2021;;;;510;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;29/12/2021;1211460;622830;588630;610;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;30/12/2021;;;;620;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;31/12/2021;;;;640;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;1/01/2022;;;;660;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;2/01/2022;;;;580;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;3/01/2022;;;;500;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;4/01/2022;;;;420;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;5/01/2022;;;;340;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;6/01/2022;1214150;623610;590540;340;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;7/01/2022;;;;450;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;8/01/2022;;;;570;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;9/01/2022;;;;680;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;10/01/2022;;;;800;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;11/01/2022;;;;910;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;12/01/2022;;;;1030;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;13/01/2022;1222150;627430;594720;1140;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;14/01/2022;;;;1130;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Antigua and Barbuda;15/01/2022;;;;1110;Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V
Argentina;15/11/2021;643144560;358161400;274798270;3562030;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;16/11/2021;;;;3828620;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;17/11/2021;649650870;359385270;278548060;4004900;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;18/11/2021;;;;4160370;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;19/11/2021;656651030;360620270;282697900;4381070;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;20/11/2021;658791840;361056910;283797840;4405830;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;21/11/2021;659935860;361294420;284394130;4251640;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;22/11/2021;661256970;361619740;285057390;2587490;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;23/11/2021;664266710;362297160;286451000;2552710;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;24/11/2021;;;;2572190;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;25/11/2021;671045740;363895330;289909170;2556400;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;26/11/2021;;;;2433340;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;27/11/2021;676323080;364913220;292363470;2504460;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;28/11/2021;677814330;365278350;293209000;2554070;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;29/11/2021;681343070;365981310;295127600;2869440;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;30/11/2021;685012830;366669000;297107850;2963730;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;1/12/2021;688747460;367516990;298540900;3013030;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;2/12/2021;692698780;368501390;300052760;3093290;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;3/12/2021;695964460;369355620;301392500;3182860;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;4/12/2021;697807730;369710420;302130890;3069240;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;5/12/2021;698915210;369939290;302653010;3014410;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;6/12/2021;;;;2710900;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;7/12/2021;701723590;370574280;303976180;2387250;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;8/12/2021;706578360;371573410;306361650;2547270;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;9/12/2021;;;;2383810;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;10/12/2021;712192490;372643420;308726170;2318290;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;11/12/2021;713978600;372970360;309417170;2310120;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;12/12/2021;715076820;373134580;309841170;2308800;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;13/12/2021;717991060;373648540;310948240;2524520;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;14/12/2021;721307490;374277290;312297060;2797700;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;15/12/2021;725009240;374839220;313563410;2632980;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;16/12/2021;728123170;375339230;314588550;2676820;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;17/12/2021;731109750;375807580;315535320;2702470;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;18/12/2021;732856420;376065020;316151220;2696830;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;19/12/2021;734013370;376215120;316522430;2705220;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;20/12/2021;737019960;376680620;317471740;2718410;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;21/12/2021;;;;2492940;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;22/12/2021;740496130;377305690;318714600;2212410;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;23/12/2021;743920870;378033930;319914350;2256810;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;24/12/2021;746994080;378538150;321277900;2269190;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;25/12/2021;;;;2029820;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;26/12/2021;747136290;378561690;321305770;1874700;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;27/12/2021;747857020;378709060;321543340;1548150;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;28/12/2021;756446600;380363810;324142220;2526940;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;29/12/2021;;;;2907180;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;30/12/2021;765246140;381891340;326382290;3046470;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;31/12/2021;766069720;381982700;326564740;2725090;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;1/01/2022;766294990;382001810;326595450;2747120;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;2/01/2022;767602650;382146090;326809840;2923770;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;3/01/2022;;;;3504730;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;4/01/2022;777177650;383430440;328783580;2961580;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;5/01/2022;;;;3058230;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;6/01/2022;787330310;384989370;330906870;3154880;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;7/01/2022;;;;3599590;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;8/01/2022;795203340;386188800;332515740;4129760;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;9/01/2022;797220260;386433180;332885020;4231090;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;10/01/2022;801483300;387071350;333723970;4156160;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;11/01/2022;806245480;387773200;334604200;4152550;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;12/01/2022;811073520;388447370;335514170;4117080;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;13/01/2022;815706600;389031800;336355200;4053760;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;14/01/2022;820265880;389609140;337145120;4142720;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Argentina;15/01/2022;822686430;389881560;337561760;3926160;CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V
Armenia;15/11/2021;;;;160930;Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V
Armenia;16/11/2021;;;;159440;Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V
Armenia;17/11/2021;;;;157950;Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V
Armenia;18/11/2021;;;;156470;Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V
Armenia;19/11/2021;;;;154980;Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V
